NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD),prixHT
3,3,155760,18-Jun,3,97,69888.054,51,1370.354
3,3,155630,18-Jun,14,28,50703.098,37,1370.354
2,1,153020,18-Jun,15,8,26979.816,24,1124.159
1,1,155760,18-Jun,3,97,51711.314,46,1124.159
3,1,155630,18-Nov,14,28,31422.575,25,1256.903
2,2,155200,18-Oct,11,27,4820.421,3,1606.807
1,2,151930,18-Jun,17,46,31612.681,21,1505.365762
1,3,154240,18-Jun,16,25,12532.302,9,1392.478
3,1,153820,18-Oct,4,48,5027.612,4,1256.903
3,5,155660,18-Nov,7,33,9788.496,6,1631.416
3,2,152360,18-Nov,10,35,3213.614,2,1606.807
3,3,153100,18-Nov,14,9,16388.053,11,1489.823
2,1,153790,18-Jun,11,53,21429.558,18,1190.531
3,5,150720,18-Nov,2,12,4894.248,3,1631.416
3,2,154690,18-Nov,24,2,9640.842,6,1606.807
1,3,155290,18-Jun,20,31,8222.124,6,1370.354
3,2,153460,18-Jun,10,7,13440.249,9,1493.361
3,2,155180,18-Jun,8,26,4480.083,3,1493.361
1,2,155350,18-Jun,20,15,4480.083,3,1493.361
1,2,154990,18-Jun,24,17,4480.083,3,1493.361
3,3,155620,18-Jun,14,8,23296.018,17,1370.354
3,2,155130,18-Jun,1,65,11946.888,8,1493.361
3,1,153690,18-Jun,5,13,17194.245,15,1146.283
3,3,155430,18-Jun,4,30,11493.808,8,1436.726
3,5,151770,18-Oct,14,28,3262.832,2,1631.416
4,1,155280,18-Dec,20,33,23881.157,19,1256.903
3,2,153410,18-Dec,14,27,11247.649,7,1606.807
3,1,153770,18-Dec,4,47,8798.321,7,1256.903
3,2,153460,18-Dec,10,7,12854.456,8,1606.807
3,1,153570,18-Dec,10,3,16339.739,13,1256.903
3,2,155330,18-Jun,1,90,9338.316,6,1556.386
4,2,155690,18-Dec,21,2,3213.614,2,1606.807
3,1,155870,18-Nov,11,6,15082.836,12,1256.903
2,1,152370,18-Dec,17,18,45248.508,36,1256.903
4,1,152220,18-Dec,19,44,23881.157,19,1256.903
4,3,151470,18-Nov,22,47,8938.938,6,1489.823
3,3,153570,18-Dec,10,3,17871.504,12,1489.292
4,2,151930,18-Nov,17,46,6427.228,4,1606.807
3,1,155460,18-Nov,19,45,8798.321,7,1256.903
2,1,153670,18-Dec,21,5,5027.612,4,1256.903
2,2,153820,18-Nov,4,48,16068.07,10,1606.807
3,1,153020,18-Dec,15,8,13825.933,11,1256.903
1,1,155630,18-Dec,14,28,20110.448,16,1256.903
3,3,155600,19-Jan,3,17,44646.9,30,1488.23
4,2,155280,18-Dec,20,33,3213.614,2,1606.807
6,1,151350,18-Dec,1,43,-3980.109,-3,1326.703
2,1,154940,19-Jan,21,49,12553.1,10,1255.31
2,1,152580,19-Jan,9,50,75318.6,60,1255.31
2,1,152580,19-Apr,9,50,82657.532,62,1333.186
2,2,154760,19-Jun,4,24,86883.68,52,1670.84
3,2,155430,19-Jan,4,30,14447.646,9,1605.294
3,1,155620,19-Jan,14,8,15063.72,12,1255.31
1,3,155730,19-Jan,13,51,10417.61,7,1488.23
3,2,155000,19-Jan,9,5,17658.234,11,1605.294
4,1,153430,19-Jan,23,56,25106.2,20,1255.31
1,1,154910,19-Jan,3,15,7531.86,6,1255.31
1,2,152510,19-Jan,2,91,28895.292,18,1605.294
1,3,155600,19-Jan,3,17,7441.15,5,1488.23
2,2,153980,19-Jan,17,44,25684.704,16,1605.294
3,2,155130,19-Jan,1,65,25684.704,16,1605.294
2,2,153100,19-Feb,14,9,61001.172,38,1605.294
2,2,151110,19-Feb,1,13,174977.046,109,1605.294
4,2,153430,19-Jan,23,56,4815.882,3,1605.294
2,1,154860,19-Feb,1,79,308806.26,246,1255.31
2,2,154110,19-Feb,4,2,75448.818,47,1605.294
2,1,154250,19-Feb,14,28,62765.5,50,1255.31
4,3,153170,19-Feb,22,3,40182.21,27,1488.23
3,1,153540,19-Jan,4,5,35148.68,28,1255.31
2,2,154740,19-Feb,11,54,27289.998,17,1605.294
3,3,152800,19-Feb,14,13,32741.06,22,1488.23
2,3,154860,19-May,1,79,127695.074,82,1557.257
1,2,153560,19-Feb,16,35,155713.518,97,1605.294
2,2,150720,19-Feb,2,12,390086.442,243,1605.294
2,1,152440,19-Feb,14,6,106701.35,85,1255.31
1,3,153210,19-Feb,16,44,25299.91,17,1488.23
1,1,155520,19-Feb,17,38,380358.93,303,1255.31
1,3,153180,19-Feb,17,67,84829.11,57,1488.23
1,1,155360,19-Feb,16,38,208381.46,166,1255.31
3,3,154670,19-Feb,6,8,7441.15,5,1488.23
1,2,152160,19-Feb,17,61,166950.576,104,1605.294
2,1,155710,19-Feb,6,5,18829.65,15,1255.31
3,5,155140,19-Feb,4,36,11419.912,7,1631.416
1,2,151620,19-Feb,12,20,51369.408,32,1605.294
1,1,155520,19-Feb,17,13,11297.79,9,1255.31
3,2,154790,19-Feb,1,43,28895.292,18,1605.294
3,4,155620,19-Feb,14,8,8748.32,5,1749.664
1,2,153100,19-Jan,14,9,6421.176,4,1605.294
2,4,154790,19-Feb,1,43,29744.288,17,1749.664
1,1,150750,19-Jan,12,1,7531.86,6,1255.31
1,1,154270,19-Feb,17,30,251062,200,1255.31
1,2,155200,19-Feb,11,27,35316.468,22,1605.294
3,3,155660,19-Feb,7,33,98223.18,66,1488.23
3,2,155330,19-Feb,1,90,4815.882,3,1605.294
3,1,154920,19-Feb,15,28,8787.17,7,1255.31
3,1,154870,19-Feb,14,28,6276.55,5,1255.31
1,1,155550,19-Feb,19,81,32638.06,26,1255.31
1,2,151600,19-Feb,17,45,40132.35,25,1605.294
1,3,151600,19-Feb,17,45,19346.99,13,1488.23
1,3,153600,19-Jan,21,37,7441.15,5,1488.23
2,4,155930,19-May,15,1,16412.517,9,1823.613
3,4,155770,19-Feb,6,40,3499.328,2,1749.664
1,1,153890,19-Feb,17,1,23850.89,19,1255.31
1,1,155580,19-Feb,13,40,130552.24,104,1255.31
4,2,154580,19-May,22,25,13366.72,8,1670.84
4,2,153110,19-May,22,96,10025.04,6,1670.84
3,5,155660,19-Feb,7,33,9788.496,6,1631.416
1,2,153780,19-Feb,5,25,48098.82,30,1603.294
2,2,155670,19-Feb,7,33,89896.464,56,1605.294
1,2,151930,19-Jun,17,46,60150.24,36,1670.84
3,2,152580,19-Feb,9,50,14447.646,9,1605.294
3,5,153950,19-Jan,17,67,6525.664,4,1631.416
2,3,153640,19-May,3,36,73191.079,47,1557.257
2,1,153020,19-Apr,15,8,223975.248,168,1333.186
2,1,155140,19-May,4,36,215976.132,162,1333.186
2,3,155270,19-May,3,16,52946.738,34,1557.257
1,1,153900,19-Sep,17,67,316771.574,238,1330.973
2,2,155570,19-May,15,38,142021.4,85,1670.84
3,2,150750,19-Feb,12,1,8026.47,5,1605.294
1,1,154620,19-Jun,21,22,71992.044,54,1333.186
2,2,152590,19-May,5,37,202171.64,121,1670.84
2,1,153460,19-May,10,7,123986.298,93,1333.186
2,2,154430,19-Feb,8,33,40132.35,25,1605.294
1,1,153880,19-Jun,21,1,9332.302,7,1333.186
2,1,154250,19-May,14,28,73325.23,55,1333.186
2,2,154250,19-May,14,28,125313,75,1670.84
2,2,154490,19-May,15,27,101921.24,61,1670.84
3,1,152170,19-Feb,4,6,6276.55,5,1255.31
1,1,155080,19-Jun,21,29,94656.206,71,1333.186
2,1,154250,19-Jun,14,28,59993.37,45,1333.186
1,2,153340,19-Jun,16,15,78529.48,47,1670.84
1,6,153340,19-Jun,16,15,42045.939,27,1557.257
2,1,154240,19-Jun,16,25,102655.322,77,1333.186
2,4,153990,19-Jun,2,13,65650.068,36,1823.613
2,6,151140,19-Jun,1,75,68519.308,44,1557.257
2,6,155600,19-Jun,3,17,56061.252,36,1557.257
2,2,155780,19-Jun,7,57,91896.2,55,1670.84
2,2,155210,19-Apr,8,22,158729.8,95,1670.84
1,2,154470,19-Sep,18,34,110136.774,66,1668.739
2,1,152510,19-Jun,2,91,237307.108,178,1333.186
2,2,155720,19-Jun,3,97,387634.88,232,1670.84
2,1,153210,19-Jun,16,44,45328.324,34,1333.186
2,1,154770,19-Jun,7,19,190645.598,143,1333.186
3,6,150470,19-Jun,6,1,68519.308,44,1557.257
3,6,155710,19-Jun,6,5,60733.023,39,1557.257
2,1,153380,19-Jun,1,43,42661.952,32,1333.186
3,6,153750,19-Jun,6,62,26473.369,17,1557.257
1,1,155880,19-Jun,17,67,53074.068,38,1396.686
1,2,152370,19-Jun,17,18,25062.6,15,1670.84
2,2,155210,19-Jun,8,22,168754.84,101,1670.84
2,1,155110,19-Jun,5,19,490612.448,368,1333.186
2,2,153100,19-Jun,14,9,68504.44,41,1670.84
2,1,155210,19-May,8,22,369292.522,277,1333.186
2,6,154450,19-Jun,3,52,121466.046,78,1557.257
2,6,154520,19-Jun,4,11,85649.135,55,1557.257
2,6,152930,19-Jun,1,40,70076.565,45,1557.257
1,1,155650,19-May,16,35,166648.25,125,1333.186
1,6,155650,19-May,16,35,82534.621,53,1557.257
1,1,153840,19-Sep,18,37,83851.299,63,1330.973
1,6,155200,19-Sep,11,27,32655.924,21,1555.044
1,1,155160,19-Apr,22,14,141317.716,106,1333.186
1,1,153630,19-Apr,12,28,53327.44,40,1333.186
1,2,153880,19-Apr,21,1,93567.04,56,1670.84
1,1,153930,19-Apr,13,19,65326.114,49,1333.186
1,2,151600,19-Sep,17,45,50062.17,30,1668.739
1,1,155700,19-May,17,67,142650.902,107,1333.186
2,1,154580,19-Jun,22,25,54660.626,41,1333.186
1,6,154980,19-Sep,16,13,52871.496,34,1555.044
1,1,153630,19-May,12,28,61326.556,46,1333.186
1,6,151930,19-Apr,17,46,63847.537,41,1557.257
1,2,151600,19-Apr,17,45,65162.76,39,1670.84
1,1,152440,19-Feb,14,6,7531.86,6,1255.31
1,1,155590,19-Apr,17,67,234640.736,176,1333.186
1,2,154820,19-Apr,15,98,13366.72,8,1670.84
1,2,155590,19-May,17,67,168754.84,101,1670.84
1,2,152400,19-Apr,13,29,13366.72,8,1670.84
1,2,150810,19-Apr,13,25,220550.88,132,1670.84
1,6,153950,19-Apr,17,67,52946.738,34,1557.257
1,1,154040,19-Apr,17,5,93323.02,70,1333.186
1,6,154100,19-Sep,11,28,3110.088,2,1555.044
1,1,152800,19-Feb,14,13,15063.72,12,1255.31
2,1,154920,19-Mar,15,28,196918.624,156,1262.298872
1,6,154190,19-May,16,1,29587.883,19,1557.257
1,2,153970,19-Apr,11,29,26733.44,16,1670.84
2,1,155500,19-Oct,2,93,212955.68,160,1330.973
1,6,152220,19-Sep,19,44,79307.244,51,1555.044
1,2,153670,19-Sep,21,5,55068.387,33,1668.739
2,1,155020,19-Oct,1,58,354038.818,266,1330.973
1,1,155610,19-Sep,20,62,110470.759,83,1330.973
2,1,152580,19-Oct,9,50,110470.759,83,1330.973
2,2,155130,19-Oct,1,65,1037955.658,622,1668.739
1,1,153350,19-Sep,16,8,109139.786,82,1330.973
2,2,154520,19-Apr,4,11,232246.76,139,1670.84
1,2,155420,19-Apr,12,77,16708.4,10,1670.84
1,6,155880,19-May,17,67,63279.723,39,1622.557
2,1,155430,19-Oct,4,30,291483.087,219,1330.973
2,6,155570,19-Oct,15,38,59091.672,38,1555.044
2,1,154110,19-Mar,4,2,196840.748,156,1261.799667
1,1,150810,19-Dec,13,25,351376.872,264,1330.973
1,6,152220,19-Dec,19,44,113518.212,73,1555.044
2,2,154920,19-Oct,15,28,235292.199,141,1668.739
2,1,155630,19-Oct,14,28,782612.124,588,1330.973
1,6,154270,19-May,17,30,54503.995,35,1557.257
2,6,155750,19-Jun,1,50,40488.682,26,1557.257
4,2,155160,19-Oct,22,14,106799.296,64,1668.739
1,2,151930,19-May,17,46,63491.92,38,1670.84
1,2,153880,19-May,21,1,53466.88,32,1670.84
2,2,154400,19-Oct,7,81,46724.692,28,1668.739
1,6,155290,19-Jun,20,31,21801.598,14,1557.257
2,2,153130,19-Oct,10,31,140174.076,84,1668.739
1,6,154100,19-May,11,28,3114.514,2,1557.257
2,1,155850,19-Oct,2,91,177019.409,133,1330.973
2,1,154640,19-Jun,19,44,53327.44,40,1333.186
2,1,155510,19-Oct,3,21,374003.413,281,1330.973
1,1,154100,19-Apr,11,28,61326.556,46,1333.186
1,2,152160,19-May,17,61,220550.88,132,1670.84
1,6,153690,19-May,5,13,9343.542,6,1557.257
2,1,154940,19-Jun,21,49,63992.928,48,1333.186
1,2,155460,19-May,19,45,15037.56,9,1670.84
1,6,153600,19-Apr,21,37,12458.056,8,1557.257
1,6,151620,19-May,12,20,35816.911,23,1557.257
2,3,154420,19-Apr,1,83,102778.962,66,1557.257
1,1,152650,19-May,13,18,70658.858,53,1333.186
1,6,150810,19-May,13,25,133924.102,86,1557.257
1,1,150460,19-Sep,23,37,167702.598,126,1330.973
2,4,153990,19-Oct,2,13,52823.848,29,1821.512
2,1,155640,19-Oct,15,16,222272.491,167,1330.973
1,2,153670,19-Dec,21,5,50062.17,30,1668.739
1,2,155350,19-May,20,15,13366.72,8,1670.84
2,3,155510,19-Apr,3,21,126137.817,81,1557.257
4,6,154580,19-Oct,22,25,73087.068,47,1555.044
2,1,153460,19-Oct,10,7,149068.976,112,1330.973
1,2,153380,19-Sep,1,43,45055.953,27,1668.739
2,1,153780,19-Oct,5,25,405336.765,305,1328.973
2,6,150300,19-Oct,1,43,90192.552,58,1555.044
1,2,154240,19-May,16,25,61821.08,37,1670.84
2,3,151770,19-Apr,14,28,15572.57,10,1557.257
3,2,155770,19-Sep,6,40,210261.114,126,1668.739
2,1,153490,19-Apr,11,42,170647.808,128,1333.186
2,6,155640,19-Sep,15,16,135288.828,87,1555.044
2,2,155750,19-Apr,1,50,113617.12,68,1670.84
2,2,153490,19-Jun,11,42,15037.56,9,1670.84
1,1,155370,19-May,9,62,15998.232,12,1333.186
1,2,153430,19-May,23,56,10025.04,6,1670.84
3,2,153920,19-Jun,6,38,10025.04,6,1670.84
1,6,152590,19-May,5,37,10900.799,7,1557.257
1,6,154010,19-May,14,21,6229.028,4,1557.257
2,4,155930,19-Apr,15,1,7294.452,4,1823.613
2,3,152620,19-Apr,1,43,74748.336,48,1557.257
2,6,155210,19-May,8,22,10900.799,7,1557.257
1,1,153190,19-May,16,13,17331.418,13,1333.186
1,6,155320,19-Jun,22,1,18687.084,12,1557.257
2,1,152970,19-Apr,10,48,9332.302,7,1333.186
2,3,150300,19-Apr,1,43,84091.878,54,1557.257
1,1,152360,19-Apr,10,35,6665.93,5,1333.186
1,3,155650,19-Feb,16,35,66970.35,45,1488.23
2,1,154250,19-Apr,14,28,58660.184,44,1333.186
3,1,154910,19-May,3,15,6665.93,5,1333.186
1,2,154360,19-May,5,34,16708.4,10,1670.84
3,1,150470,19-Apr,6,1,111987.624,84,1333.186
2,3,152580,19-Apr,9,50,35816.911,23,1557.257
1,1,153790,19-May,11,53,59993.37,45,1333.186
1,2,153790,19-May,11,53,8354.2,5,1670.84
3,6,155770,19-Apr,6,40,79420.107,51,1557.257
1,1,154630,19-May,19,46,14665.046,11,1333.186
2,6,154980,19-Jun,16,13,12458.056,8,1557.257
3,6,154870,19-Apr,14,28,62290.28,40,1557.257
3,2,153550,19-Apr,8,1,38429.32,23,1670.84
1,1,154190,19-Mar,16,1,144360.65,115,1255.31
1,1,153210,19-Mar,16,44,145615.96,116,1255.31
2,1,153640,19-Mar,3,36,302529.71,241,1255.31
1,2,154920,19-Mar,15,28,86685.876,54,1605.294
1,2,152930,19-Mar,1,40,77054.112,48,1605.294
3,6,154990,19-May,24,17,7786.285,5,1557.257
1,1,155640,19-Mar,15,16,87871.7,70,1255.31
3,2,155770,19-Mar,6,40,174977.046,109,1605.294
4,6,154580,19-Mar,22,25,66970.35,45,1488.23
1,1,153190,19-Mar,16,13,21340.27,17,1255.31
1,2,155900,19-Mar,17,67,218399.22,130,1679.994
3,1,152620,19-May,1,43,41328.766,31,1333.186
1,1,155520,19-Mar,17,38,337678.39,269,1255.31
3,1,154130,19-May,7,34,26663.72,20,1333.186
2,1,155370,19-Mar,9,62,70297.36,56,1255.31
1,1,150990,19-Mar,18,42,164445.61,131,1255.31
3,2,153820,19-May,4,48,5012.52,3,1670.84
1,1,155130,19-Mar,1,65,53978.33,43,1255.31
1,2,155130,19-Mar,1,65,195845.868,122,1605.294
3,2,155240,19-Apr,7,7,28404.28,17,1670.84
2,1,153260,19-Mar,14,27,35148.68,28,1255.31
1,1,151560,19-Mar,4,42,21340.27,17,1255.31
1,6,153460,19-Mar,10,7,7441.15,5,1488.23
3,1,154000,19-May,4,35,10665.488,8,1333.186
1,2,155580,19-Mar,13,40,44948.232,28,1605.294
3,1,150720,19-May,2,12,10665.488,8,1333.186
1,2,153060,19-Mar,21,68,27289.998,17,1605.294
4,2,153110,19-Mar,22,96,22474.116,14,1605.294
2,1,152800,19-Mar,14,13,332657.15,265,1255.31
3,6,155780,19-Mar,7,57,34229.29,23,1488.23
2,2,151140,19-Mar,1,75,174977.046,109,1605.294
1,1,152160,19-Mar,17,61,235998.28,188,1255.31
1,2,154280,19-Mar,17,67,184608.81,115,1605.294
4,2,150460,19-Mar,23,37,51369.408,32,1605.294
1,2,154110,19-Mar,4,2,51369.408,32,1605.294
3,1,153920,19-Mar,6,38,37659.3,30,1255.31
2,2,153820,19-Mar,4,48,9631.764,6,1605.294
1,2,152370,19-Mar,17,18,38527.056,24,1605.294
3,6,154420,19-Mar,1,83,101199.64,68,1488.23
1,1,155020,19-Mar,1,58,25106.2,20,1255.31
1,2,155550,19-Mar,19,81,16052.94,10,1605.294
2,1,152360,19-Mar,10,35,31382.75,25,1255.31
1,1,155310,19-Mar,12,15,156913.75,125,1255.31
1,2,155270,19-Mar,3,16,62606.466,39,1605.294
1,6,154240,19-Mar,16,25,17858.76,12,1488.23
1,2,154940,19-Mar,21,49,70632.936,44,1605.294
2,1,153470,19-May,10,24,98655.764,74,1333.186
1,6,153630,19-Mar,12,28,14882.3,10,1488.23
2,3,153410,19-Apr,14,27,15572.57,10,1557.257
6,1,151350,19-Jan,1,43,119.4,0,inf
2,4,155620,19-May,14,8,7294.452,4,1823.613
2,1,154360,19-Mar,5,34,117999.14,94,1255.31
2,3,153470,19-May,10,24,10900.799,7,1557.257
4,2,150460,19-May,23,37,13366.72,8,1670.84
2,6,153780,19-Sep,5,25,45038.276,29,1553.044
2,5,154000,19-May,4,35,10255.752,6,1709.292
1,2,153100,19-Mar,14,9,24079.41,15,1605.294
2,5,155820,19-May,14,39,34185.84,20,1709.292
4,2,152500,19-Sep,22,1,53399.648,32,1668.739
2,2,155130,19-Sep,1,65,847719.412,508,1668.739
1,1,154920,19-Sep,15,28,25288.487,19,1330.973
2,2,154110,19-Feb,4,9,11237.058,7,1605.294
2,1,155780,19-Sep,7,57,236913.194,178,1330.973
2,6,155780,19-Sep,7,57,35766.012,23,1555.044
2,1,154310,19-Sep,4,22,33274.325,25,1330.973
2,1,154500,19-Sep,1,43,423249.414,318,1330.973
2,2,154790,19-Sep,1,43,1178129.734,706,1668.739
3,1,155240,19-Sep,7,7,107808.813,81,1330.973
2,2,153460,19-Sep,10,7,66749.56,40,1668.739
1,1,155310,19-Aug,12,15,159716.76,120,1330.973
1,2,155160,19-Aug,22,14,205254.897,123,1668.739
2,1,153410,19-Sep,14,27,322095.466,242,1330.973
1,1,155320,19-Aug,22,1,171695.517,129,1330.973
1,2,155320,19-Aug,22,1,251979.589,151,1668.739
1,1,155080,19-Aug,21,29,264863.627,199,1330.973
1,2,155080,19-Aug,21,29,480596.832,288,1668.739
2,1,155020,19-Sep,1,58,322095.466,242,1330.973
2,1,155380,19-Sep,2,12,169033.571,127,1330.973
2,2,154500,19-Sep,1,43,674170.556,404,1668.739
1,2,153340,19-Aug,16,15,155192.727,93,1668.739
2,1,154710,19-Jun,17,67,31996.464,24,1333.186
2,6,155600,19-Sep,3,17,54426.54,35,1555.044
2,6,155380,19-Sep,2,12,66866.892,43,1555.044
2,2,155820,19-Sep,14,39,350435.19,210,1668.739
2,1,155630,19-Aug,14,28,749337.799,563,1330.973
2,1,155560,19-Aug,15,19,379327.305,285,1330.973
2,1,155140,19-Sep,4,36,169033.571,127,1330.973
2,6,155720,19-May,3,97,7786.285,5,1557.257
1,1,150810,19-Aug,13,25,312778.655,235,1330.973
2,1,154500,19-Aug,1,43,419256.495,315,1330.973
1,2,154640,19-Aug,19,44,20024.868,12,1668.739
1,1,153210,19-Aug,16,44,218279.572,164,1330.973
2,1,155860,19-Sep,16,31,153061.895,115,1330.973
1,1,151620,19-Aug,12,20,157054.814,118,1330.973
1,2,151620,19-Aug,12,20,85105.689,51,1668.739
1,1,150990,19-Aug,18,42,146407.03,110,1330.973
2,1,152170,19-Aug,4,6,94499.083,71,1330.973
1,1,151030,19-Aug,21,1,179681.355,135,1330.973
2,1,155330,19-Aug,1,90,222272.491,167,1330.973
2,2,152620,19-Aug,1,43,176886.334,106,1668.739
2,6,155210,19-Aug,8,22,155504.4,100,1555.044
1,1,151600,19-Aug,17,45,79858.38,60,1330.973
2,5,155670,19-Aug,7,33,10242.48,6,1707.08
2,6,154500,19-Aug,1,43,348329.856,224,1555.044
2,1,153800,19-Aug,11,13,194322.058,146,1330.973
3,6,151860,19-Aug,6,17,54426.54,35,1555.044
2,2,152740,19-Aug,14,59,20024.868,12,1668.739
1,1,153940,19-Jun,22,22,26663.72,20,1333.186
1,6,154940,19-Aug,21,49,125958.564,81,1555.044
2,6,153240,19-Aug,4,21,144619.092,93,1555.044
2,2,153470,19-Aug,10,24,16687.39,10,1668.739
1,1,154980,19-Jun,16,13,51994.254,39,1333.186
1,1,154270,19-Jun,17,30,39995.58,30,1333.186
2,5,155020,19-May,1,58,6837.168,4,1709.292
2,6,155760,19-May,3,97,9343.542,6,1557.257
2,6,155510,19-May,3,21,17129.827,11,1557.257
2,2,153800,19-Jun,11,13,98579.56,59,1670.84
2,2,154250,19-Aug,14,28,121817.947,73,1668.739
1,6,154100,19-Jun,11,28,6229.028,4,1557.257
2,2,154310,19-Jun,4,22,5012.52,3,1670.84
1,1,153190,19-Jun,16,13,5332.744,4,1333.186
2,6,155720,19-Apr,3,97,6229.028,4,1557.257
2,6,155430,19-Apr,4,30,4671.771,3,1557.257
2,6,154400,19-Aug,7,81,26435.748,17,1555.044
2,6,154010,19-Aug,14,21,57536.628,37,1555.044
3,2,155820,19-Aug,14,39,21693.607,13,1668.739
4,2,152500,19-Aug,22,1,6674.956,4,1668.739
2,6,155630,19-May,14,28,9343.542,6,1557.257
2,4,153990,19-Sep,2,13,60109.896,33,1821.512
2,1,152290,19-Aug,4,26,288821.141,217,1330.973
4,6,155320,19-May,22,1,6229.028,4,1557.257
2,1,155860,19-Aug,16,31,187667.193,141,1330.973
1,6,153170,19-Aug,22,3,66866.892,43,1555.044
2,6,154420,19-Aug,1,83,138398.916,89,1555.044
1,2,154210,19-Jun,13,25,10025.04,6,1670.84
1,4,151030,19-Jun,21,1,7294.452,4,1823.613
1,6,154210,19-Jun,13,25,4671.771,3,1557.257
1,2,154250,19-Mar,14,28,35316.468,22,1605.294
3,6,153490,19-Mar,11,42,7441.15,5,1488.23
3,2,152170,19-Mar,4,6,4815.882,3,1605.294
1,6,155290,19-Mar,20,31,19346.99,13,1488.23
1,6,155140,19-Mar,4,36,10417.61,7,1488.23
2,2,154160,19-Oct,3,22,303710.498,182,1668.739
2,6,152590,19-Mar,5,37,7441.15,5,1488.23
2,1,154130,19-Jul,7,34,91919.018,69,1332.159681
2,1,155210,19-Jul,8,22,591432.233,444,1332.054579
2,4,152930,19-Jul,1,40,9111.762,5,1822.3524
2,2,155330,19-Jul,1,90,699626.043,419,1669.751893
2,2,150300,19-Jul,1,43,414101.493,248,1669.764085
2,2,154000,19-Jul,4,35,442453.248,265,1669.634898
2,6,155500,19-Jul,2,93,51354.073,33,1556.18403
2,2,154260,19-Jul,1,47,751392.669,450,1669.761487
2,2,152800,19-Jul,14,13,93510.313,56,1669.827018
2,1,152440,19-Jul,14,6,139862.815,105,1332.02681
2,2,155640,19-Jul,15,16,270457.576,162,1669.49121
2,1,153460,19-Jul,10,7,149175.2,112,1331.921429
4,2,153940,19-Jul,22,25,103526.949,62,1669.7895
2,1,154250,19-Jul,14,28,91907.953,69,1331.999319
1,1,155660,19-Mar,7,33,8787.17,7,1255.31
2,1,153170,19-Jun,22,3,15998.232,12,1333.186
2,1,154380,19-Jul,7,33,347718.116,261,1332.253318
2,4,150720,19-Jul,2,12,21874.952,12,1822.912667
2,1,155780,19-Oct,7,57,212955.68,160,1330.973
2,2,155780,19-Oct,7,57,80099.472,48,1668.739
3,1,154450,19-Sep,3,52,13309.73,10,1330.973
2,1,152580,19-Jul,9,50,86597.339,65,1332.266754
2,6,155560,19-Jul,15,19,28004.07,18,1555.781667
2,1,153000,19-Jul,23,95,22664.162,17,1333.186
4,2,153000,19-Jul,23,95,45100.074,27,1670.373111
1,5,153950,19-Jun,17,67,5127.876,3,1709.292
2,2,155240,19-Jul,7,7,18379.24,11,1670.84
1,6,153290,19-Sep,16,51,17105.484,11,1555.044
2,2,153540,19-Jul,4,5,121887.28,73,1669.688767
2,6,153130,19-Jul,10,31,98038.588,63,1556.168063
3,1,154670,19-Oct,6,8,45253.082,34,1330.973
2,2,153560,19-Jun,16,35,10025.04,6,1670.84
2,1,154160,19-Aug,3,22,119787.57,90,1330.973
2,1,150500,19-Sep,18,49,6654.865,5,1330.973
2,5,154000,19-Jul,4,35,11956.196,7,1708.028
4,1,150460,19-Oct,23,37,147738.003,111,1330.973
1,1,154580,19-Jul,22,25,93243.352,70,1332.047886
1,2,154920,19-Jul,15,28,46783.52,28,1670.84
1,2,155610,19-Jul,20,62,31745.96,19,1670.84
1,6,155700,19-Jul,17,67,68466.196,44,1556.049909
1,2,150990,19-Jul,18,42,146960.385,88,1670.004375
1,6,153190,19-Jul,16,13,9339.116,6,1556.519333
1,6,154640,19-Jul,19,44,23343.364,15,1556.224267
1,6,154190,19-Jul,16,1,65358.321,42,1556.1505
1,1,155200,19-Jul,11,27,158500.863,119,1331.940025
1,2,155310,19-Jul,12,15,96854.094,58,1669.898172
1,6,153930,19-Jul,13,19,21788.32,14,1556.308571
1,1,153000,19-Jul,23,95,79884.936,60,1331.4156
3,1,154670,19-Jul,6,8,65266.363,49,1331.966592
1,6,153600,19-Jul,21,37,28008.496,18,1556.027556
1,6,154240,19-Jul,16,25,18676.019,12,1556.334917
2,2,154240,19-Jun,16,25,11695.88,7,1670.84
1,4,155880,19-Aug,17,67,11423.472,6,1903.912
2,6,155200,19-Oct,11,27,6220.176,4,1555.044
3,1,155600,19-Aug,3,17,18633.622,14,1330.973
4,2,153940,19-Oct,22,25,86774.428,52,1668.739
2,2,151560,19-Aug,4,42,50062.17,30,1668.739
2,1,154760,19-Oct,4,24,127773.408,96,1330.973
2,6,153800,19-Aug,11,13,87082.464,56,1555.044
1,1,155090,19-Aug,13,12,86513.245,65,1330.973
2,4,155620,19-Aug,14,8,10929.072,6,1821.512
2,5,155670,19-Jul,7,33,11949.56,7,1707.08
3,6,153990,19-Aug,2,13,21770.616,14,1555.044
3,2,155740,19-Aug,3,52,18356.129,11,1668.739
1,1,155350,19-Aug,20,15,13309.73,10,1330.973
1,6,152500,19-Jul,22,1,51316.452,33,1555.044
1,6,155160,19-Jul,22,14,60646.716,39,1555.044
3,1,151350,19-Aug,1,43,5323.892,4,1330.973
3,2,155270,19-Aug,3,16,20024.868,12,1668.739
2,6,151770,19-Sep,14,28,57536.628,37,1555.044
2,1,150750,19-Sep,12,1,171695.517,129,1330.973
2,5,155140,19-Aug,4,36,10242.48,6,1707.08
